HOUSE_MANAGE_NO,HOUSE_TY,LTTOT_TOP_AMOUNT,MODEL_NO,PBLANC_NO,SPSPLY_HSHLDCO,SUPLY_AR,SUPLY_HSHLDCO
2020920007,074.9700A,26720,02,2020920007,0,,358
2020920007,074.9400B,25460,03,2020920007,0,,351
2020920007,084.9600 ,31060,04,2020920007,0,,429
2020920007,129.8700P,79640,05,2020920007,0,,2
2020920007,141.6100P,86990,06,2020920007,0,,8
2020920004,059.8487A,29817,01,2020920004,0,,225
2020920004,059.7724B,29922,02,2020920004,0,,123
2020920001,039.7700 ,20640,01,2020920001,0,,47
2020920001,059.9400A,33460,02,2020920001,0,,127
2020920001,059.9900B,32770,03,2020920001,0,,29
2020920001,084.9900A,45590,04,2020920001,0,,20
2020920001,084.9400B,45520,05,2020920001,0,,51
2020920001,084.9500C,44950,06,2020920001,0,,52
2020910042,051.0300 ,52026,01,2020910042,0,,12
2020910042,059.0200B,61058,02,2020910042,0,,8
2020910042,072.0400 ,72183,03,2020910042,0,,5
2020910042,084.0300 ,83975,04,2020910042,0,,14
2020910041,059.9900A,37990,01,2020910041,0,,27
2020910041,059.6915B,35990,02,2020910041,0,,10
2020910041,065.7440 ,41040,03,2020910041,0,,43
2020910041,074.9805A,45640,04,2020910041,0,,5
2020910041,074.9745B,42510,05,2020910041,0,,1
2020910041,081.6105A,50230,06,2020910041,0,,10
2020910041,081.6045B,49870,07,2020910041,0,,7
2020910041,102.9864A,66230,08,2020910041,0,,2
2020910041,102.1540B,65710,09,2020910041,0,,3
2020910040,054.1800R,45470,01,2020910040,0,,5
2020910040,055.6500Q,45558,02,2020910040,0,,1
2020910040,056.8400L,39065,03,2020910040,0,,2
2020910040,056.0100P,39660,04,2020910040,0,,4
2020910040,057.2800K,47744,05,2020910040,0,,1
2020910040,057.0100O,43599,06,2020910040,0,,2
2020910040,059.8800F,48150,07,2020910040,0,,3
2020910040,059.3700I,47109,08,2020910040,0,,4
2020910040,064.5700D,45648,09,2020910040,0,,1
2020910040,064.5000E,52845,10,2020910040,0,,7
2020910040,066.7300B,47208,11,2020910040,0,,1
2020910040,066.3700C,50612,12,2020910040,0,,3
2020910040,083.0900A,66861,13,2020910040,0,,1
2020910039,059.9701A,24450,01,2020910039,0,,176
2020910039,059.7056B,24450,02,2020910039,0,,251
2020910039,059.9845C,24450,03,2020910039,0,,151
2020910039,074.7660 ,29090,04,2020910039,0,,113
2020910039,084.9718 ,33080,05,2020910039,0,,32
2020910038,084.9882A,35700,01,2020910038,0,,27
2020910037,065.6419A,28400,01,2020910037,0,,5
2020910037,065.6671B,27700,02,2020910037,0,,5
2020910037,075.9453A,32700,03,2020910037,0,,3
2020910037,075.9812B,32100,04,2020910037,0,,6
2020910037,084.9700A,36200,05,2020910037,0,,6
2020910037,084.9339C,35700,06,2020910037,0,,23
2020910036,084.9800B,42810,01,2020910036,0,,1
2020910035,068.6234A,26900,01,2020910035,0,,14
2020910035,070.5465A,27500,02,2020910035,0,,14
2020910035,072.9550A,26900,03,2020910035,0,,15
2020910035,072.7740B,27000,04,2020910035,0,,13
2020910034,084.9976A,65500,01,2020910034,0,,76
2020910034,084.9965B,65500,02,2020910034,0,,7
2020910034,084.9974C,65500,03,2020910034,0,,9
2020910034,084.9940D,65500,04,2020910034,0,,27
2020910034,110.9955A,86000,05,2020910034,0,,11
2020910034,110.9912B,85300,06,2020910034,0,,3
2020910033,013.0830A,23000,01,2020910033,0,,10
2020910033,013.8800B,23500,02,2020910033,0,,17
2020910033,014.1390C,33000,03,2020910033,0,,6
2020910033,014.2130D,23500,04,2020910033,0,,22
2020910033,023.3810E,33000,05,2020910033,0,,8
2020910033,026.5370F,38000,06,2020910033,0,,10
2020910033,028.7500G,47000,07,2020910033,0,,1
2020910033,047.2010H,78000,08,2020910033,0,,1
2020910032,059.5302A,31300,01,2020910032,0,,67
2020910032,059.4350B,29800,02,2020910032,0,,36
2020910032,074.7074 ,38100,03,2020910032,0,,31
2020910032,084.8086A,41000,04,2020910032,0,,11
2020910031,075.1911A,36109,01,2020910031,0,,108
2020910031,075.1931B,34156,02,2020910031,0,,104
2020910031,075.0605C,31762,03,2020910031,0,,117
2020910031,075.0605D,31762,04,2020910031,0,,113
2020910031,084.8533A,39798,05,2020910031,0,,99
2020910031,084.9834B,37942,06,2020910031,0,,125
2020910031,084.9532C,36402,07,2020910031,0,,130
2020910031,084.9532D,36402,08,2020910031,0,,145
2020910030,072.4600A,52610,01,2020910030,0,,1
2020910029,059.9481 ,73463,01,2020910029,0,,2
2020910028,074.3563A,32900,01,2020910028,0,,37
2020910028,074.9966B,33000,02,2020910028,0,,12
2020910028,084.4777 ,36290,03,2020910028,0,,3
2020910027,059.9316 ,32250,01,2020910027,0,,16
2020910027,074.4711A,40650,02,2020910027,0,,37
2020910027,074.3004B,40880,03,2020910027,0,,39
2020910027,084.9035A,45480,04,2020910027,0,,72
2020910027,084.8397B,45440,05,2020910027,0,,81
2020910027,098.4426 ,53811,06,2020910027,0,,3
2020910027,108.9315 ,59446,07,2020910027,0,,1
2020910026,059.9900A,36950,01,2020910026,0,,27
2020910026,072.9685B,43960,02,2020910026,0,,3
2020910025,070.5732 ,34600,01,2020910025,0,,8
2020910025,078.7739A,38433,02,2020910025,0,,45
2020910025,078.6671B,37106,03,2020910025,0,,47
2020910025,084.9126A,40249,04,2020910025,0,,175
2020910025,084.7979B,40619,05,2020910025,0,,52
2020910025,084.9512C,39632,06,2020910025,0,,38
2020910024,079.2348 ,38670,01,2020910024,0,,58
2020910024,079.4994 ,39170,02,2020910024,0,,65
2020910024,084.9841 ,41170,03,2020910024,0,,233
2020910024,084.9841A,39170,04,2020910024,0,,1
2020910023,059.8058 ,37610,01,2020910023,0,,28
2020910022,040.6190 ,27932,01,2020910022,0,,1
2020910022,047.6560 ,32641,02,2020910022,0,,7
2020910022,047.6000 ,32563,03,2020910022,0,,1
2020910022,047.4120 ,32960,04,2020910022,0,,1
2020910022,049.4070 ,33405,05,2020910022,0,,6
2020910022,049.6140 ,34833,06,2020910022,0,,6
2020910022,052.8270 ,32368,07,2020910022,0,,2
2020910022,053.0050 ,34521,08,2020910022,0,,4
2020910022,054.3100 ,38912,09,2020910022,0,,2
2020910022,056.0370 ,38453,10,2020910022,0,,1
2020910021,039.7700 ,30700,01,2020910021,0,,49
2020910020,036.8110 ,24100,01,2020910020,0,,23
2020910020,044.7839 ,28100,02,2020910020,0,,6
2020910020,059.9145A,44900,03,2020910020,0,,36
2020910020,059.9600B,44600,04,2020910020,0,,25
2020910020,059.9583C,43350,05,2020910020,0,,121
2020910020,073.9559A,48850,06,2020910020,0,,47
2020910020,073.8988B,48050,07,2020910020,0,,12
2020910020,084.9937A,50200,08,2020910020,0,,1
2020910020,084.8247B,53600,09,2020910020,0,,7
2020910019,084.5700 ,74457,01,2020910019,0,,3
2020910019,084.8200B,82293,02,2020910019,0,,15
2020910019,084.0600C,77967,03,2020910019,0,,13
2020910019,084.9500F,77267,04,2020910019,0,,6
2020910019,155.7900 ,208861,05,2020910019,0,,1
2020910018,154.7827A,125100,01,2020910018,0,,1
2020910018,154.8068B,125300,02,2020910018,0,,1
2020910018,189.7569A,153500,03,2020910018,0,,1
2020910018,189.6256B,152800,04,2020910018,0,,1
2020910017,059.9196 ,23770,01,2020910017,0,,126
2020910017,074.9519A,27440,02,2020910017,0,,75
2020910017,074.9804B,27260,03,2020910017,0,,43
2020910016,064.9796A,33201,01,2020910016,0,,18
2020910016,065.5846B,33341,02,2020910016,0,,46
2020910015,049.0900T,82412,01,2020910015,0,,3
2020910015,052.3300T,71033,02,2020910015,0,,2
2020910015,059.4900A,86686,03,2020910015,0,,8
2020910015,059.4900T,85097,04,2020910015,0,,2
2020910014,049.4100 ,33780,01,2020910014,0,,56
2020910014,059.9600 ,40900,02,2020910014,0,,28
2020910014,059.9100 ,40580,03,2020910014,0,,8
2020910014,069.9900 ,46670,04,2020910014,0,,4
2020910014,084.9800 ,55380,05,2020910014,0,,31
2020910014,084.8600 ,54630,06,2020910014,0,,23
2020910013,017.2538 ,15860,01,2020910013,0,,4
2020910013,021.9500 ,20890,02,2020910013,0,,10
2020910013,038.7508 ,38240,03,2020910013,0,,5
2020910013,047.9142 ,46070,04,2020910013,0,,10
2020910013,048.0405 ,48530,05,2020910013,0,,10
2020910013,055.8376 ,58230,06,2020910013,0,,2
2020910013,056.8791 ,58530,07,2020910013,0,,2
2020910013,095.2724A,88670,08,2020910013,0,,1
2020910013,095.1132B,88790,09,2020910013,0,,1
2020910012,021.5400A,40700,01,2020910012,0,,12
2020910012,021.5400D,41000,02,2020910012,0,,1
2020910012,024.9400B,41400,03,2020910012,0,,2
2020910012,024.0800C,40900,04,2020910012,0,,16
2020910012,028.4200G,68500,05,2020910012,0,,2
2020910011,048.3100A,40790,01,2020910011,0,,7
2020910011,048.3100B,39780,02,2020910011,0,,7
2020910011,052.1600A,37880,03,2020910011,0,,11
2020910011,053.7900A,37740,04,2020910011,0,,10
2020910010,059.9925A,8672,01,2020910010,0,,444
2020910010,059.9885B,8752,02,2020910010,0,,149
2020910009,059.9900A,39410,02,2020910009,0,,2
2020910008,055.7201A,36450,01,2020910008,0,,15
2020910008,055.4369A,37150,02,2020910008,0,,2
2020910008,055.3230A,36250,03,2020910008,0,,5
2020910008,069.5993B,45750,04,2020910008,0,,18
2020910008,071.8196B,46750,05,2020910008,0,,7
2020910007,084.9948A,89220,01,2020910007,0,,59
2020910007,084.9961B,87730,02,2020910007,0,,31
2020910007,084.9961C,89010,03,2020910007,0,,15
2020910007,084.9900D,89910,04,2020910007,0,,14
2020910007,084.9921E,89630,05,2020910007,0,,26
2020910007,084.9961F,89010,06,2020910007,0,,12
2020910006,084.9948A,88590,01,2020910006,0,,65
2020910006,084.9961B,87470,02,2020910006,0,,26
2020910006,084.9961C,88350,03,2020910006,0,,15
2020910005,021.5400A,40700,01,2020910005,0,,15
2020910005,024.9400B,41400,02,2020910005,0,,9
2020910005,024.0800C,40900,03,2020910005,0,,18
2020910005,021.5400D,41000,04,2020910005,0,,1
2020910005,021.5400E,41500,05,2020910005,0,,1
2020910005,028.4200G,68500,06,2020910005,0,,2
2020910004,172.5351P,159000,01,2020910004,0,,2
2020910003,039.9900 ,25200,01,2020910003,0,,1
2020910003,059.9900A,39440,02,2020910003,0,,2
2020910003,059.9800B,40540,03,2020910003,0,,3
2020910003,074.9600 ,47920,04,2020910003,0,,4
2020910003,084.9600A,51690,05,2020910003,0,,11
2020910002,012.5600 ,25000,01,2020910002,0,,8
2020910002,026.4300 ,44000,02,2020910002,0,,6
2020910002,025.9100 ,44000,03,2020910002,0,,8
2020910002,012.9900 ,25000,04,2020910002,0,,8
2020910002,024.2200 ,43000,05,2020910002,0,,6
2020910002,026.0500 ,43000,06,2020910002,0,,9
2020910001,029.8500A,29900,01,2020910001,0,,14
2020910001,020.1100B,24400,02,2020910001,0,,19
2020910001,019.9100C,24800,03,2020910001,0,,17
